comment,label,label2
your channel cures my depression,1,NOT
i identify as a trans-dog which means i'm a dog trapped in a humans body except i also like chocolate which makes me a trans-trans-dog-human-helicopter.,3,NOT
me had a crush on a gay guy in middle school doesn't wear makeup despite zits and tries to appear confident and strong cause gotta have that big d*ck energy despite not having a d*ck also me well apparently i'm trans now my braincells screeching in the background trisha is a sucky troll not even a good one just an offensive one.,3,NOT
you are so much fun to watch you have a new sub ,1,NOT
love the video blaire as always trish is such a troll but yes i do understand how some people would be offended by it i'm about to go debate my professor on why male privilege doesn't exist wish me luck lmao,3,NOT
aww your microwave is sooo cute,1,NOT
got an ad right before trisha said if she's trans even youtube was like nope you're not doing this! we need a break,2,NOT
trisha is digging deeper holes for herself she's playing it off now as being genuinely hurt by the backlash she's receiving when i know for certain that she didn't expect to get it after posting she's playing the victim because she doesn't want to take responsibility for what she did wrong there's the tea she jst need to stop and admit that she did it for clout,3,NOT
“this is vodka btw lmaaaaaoo,1,NOT
oh fuck i never wear makeup or do my hair i've definitely crushed on gay guys before i guess i'm trans call me steve.,3,NOT
i love the drag culture and community they are glamorous beautiful artistic unique and very popular its easy to feel jealous of them and wish you could be a drag queen...but that doesn't make you transgender.,2,NOT
lmao i cant with this chick shes such a joke typical trisha antics.,3,NOT
she's probably just ugly,3,NOT
i need a hair up no makeup female merch love your content by the way!❤❤❤,1,NOT
almost sure she thinks being gay and being a lesbian are different things ,2,NOT
trisa seems to have the same mentality i did in middle school when i was just leaning about this stuff and trying to figure myself out and my sister was trying to push me to be trans news flash im not.,2,NOT
trisha is always a big troll and trolls with controversial topics this isn't new lol,3,NOT
someone asked me about this fucking train wreck yesterday when i was teaching a class on lgbt information and experiences i just laughed and said it's click bait.. but they asked how this impacts our community i said it's a shit storm that gives extremists ammo to come at us with.,3,NOT
i think we all know trisha is mentally ill and if a therapist truly told her this they need to lose their license.,5,ABU
the video i've been waiting for😍,1,NOT
this video............. absolutely amazing 👌🏾,1,NOT
if trisha transistions you should go back to male lmfao jkjk we like female blaire!,2,NOT
blair.. i don't think you could make an ugly face if you tried.,5,ABU
watching that trolling train wreck i decided too head to the nearest chick-fila and call it a day hooah!,5,ABU
i was waiting for this,1,NOT
chick fil a!,1,NOT
blair pretending her face could ever be ugly... stfu lol,2,NOT
girl i know you're not putting your dollar into chik fil a?????? they openly hate the lgbtq community we can do better.,2,NOT
she needs a doctor to exam her dam head lol,5,ABU
so this is how she feels not biologically she a girl who was actually beautiful at one time was dissed by her ex because he ended up liking dicks too this made her crazy so much that she questions her own identity she now sees herself as a boy who likes dicks so is she gay no she's a biological girl that likes dicks no matter what she decides to wear.,5,ABU
its bothering me how trishas face looks like its trying to melt off her face like just a deflated balloon.,5,ABU
like by the way with what she said but what the hell is with her face is she on crack ,5,ABU
if she was trans she wouldn't of gotten like boob jobs i cant stand her lmao,3,NOT
oh come on!🤨since when does youtube not notify us of new videos if we don't follow you on all the socials i don't follow you there because i don't use social media i'm a bad millennial🤯lol yet i get notified every time i know i'm not the only one i'm just a more extreme case which actually supports what i'm saying even more so that doesn't seem completely honest.🤐🤷‍♀️,2,NOT
a gay trans men is that not a straight woman?,3,NOT
trisha paytas jessica jonathan yaniv ️4ever,1,NOT
trisha paytas is out of her mind,5,ABU
it's not sexism it's a result of societal sexism that makes her hate her own gender.,3,NOT
who is this trisha and what's wrong with her face especially her lips,3,NOT
i still have no idea why tp is watched by anyone i can't eye roll enough when i even hear her name let alone her speaking....,3,NOT
bruh isn't this when she did becoming shane dawson vid lmao,2,NOT
i can't with trisha anymore 🏻‍♀️,2,NOT
the logical conclusion of the wake movement everyone must identify as trans or be outed as transphobic.,3,NOT
she's got one of those strange faces that kind oughta be attractive but also repulse you at the same time like the different parts of her face have come from attractive people but don't go together right maybe she looks in the mirror and can't come to terms with her appearance and it's screwed with her mind or this is all just bullshit and she wants money and attention.,5,ABU
this is definitely one of her many troll videos she just needed some adsense money as no one really cared about her moaning about david dobrik for months,3,NOT
that video was a little different in my opinion i legit feel like trisha just wants so badly to belong somewhere that's she's just grabbing at straws now and not caring who she hurts on her way i don't think this is her trolling i think this is her desperately trying to inject herself somewhere anywhere she thinks she might be accepted.,2,NOT
please do another video on her new videos about her being trans”,2,NOT
"she is literally the yes i'm no no i'm yes we no yes, meme ",2,NOT
blair is honesty my favourite person on earth ,1,NOT
telling trisha that she's not transgender is no different than other people in the past being told they just have a mental illness that come out as transgender anyone can be transgender just bc she doesnt qualify as trans to some doesnt mean she isnt love and acceptance should be towards everyone,2,NOT
at one point i thought i wanted to be trans but really i just wanted to be a boy cause i'd feel more powerful in a way i'm so glad i didn't do anything stupid like transitioning and instead worked to be a stronger woman when i began to embrace my more gothic side i really got that strong edge i was craving i finally feel more intimidating.,2,NOT
if this is real ............ somebody really doesn't understand what being transgender is by the way non binary yeah not a thing you can be a masculine woman or a feminine man but you can't be neither male or female just saying !!,5,ABU
i saw one person on an instagram post talking about meds and what they do to your head they said a lot of people they know that took meds were saying strange shit about their sexuality and changing it trisha definitely has metal health problems and is probably on meds i think she is dont quote me on that i'm not defending her but if this is cause by meds then i feel bad for her but i also wanna wait and see if shane literally trishas best friend will say anything about this.,3,NOT
im so glad you did this video!😂😂😂,1,NOT
i am sorry you have mutilated yourself and lost your mind.,6,ABU
trisha i've always been attracted to gay guys 2:33 james charles has left the chat,2,NOT
lmfaoooooo i love the chick fil a,1,NOT
honestly i'm so worn out from all her emotional outbursts and fluctuations that i'm just like  oh okay were doing this now? i mean i genuinely feel that trisha needs to seek professional help for her alleged bpd because it just keeps getting more and more outlandish this is just a lot for me because wow ya know?,3,NOT
i'm not even going to try and understand her logic.,3,NOT
you have very similiar voice which is very confusing,2,NOT
not wanting to get ready full glam everyday doesn't make you any less of a woman.,2,NOT
i think what you said about sam smith is gross show some respect not everything is for clout,3,NOT
you are so beautiful!!! hotties chick i ever seen ️,1,NOT
that bimbo trisha questioned if dogs have a brain because they don't talk.. i think right there case closed 😂,5,ABU
“ugly faces bitch where??,6,ABU
i'm girly but don't wear makeup most days but i think she's confused and has body issues,2,NOT
slay queen also the kitty is adorable,1,NOT
i watched trisha long before she had a partnership and was a huge youtube star she is completely odd years ago she said she was a lesbian despite dating males before that and considering herself straight i also find it hard for her to call herself transsexual because she always seemed comfortable identifying as a cis female in the past.,3,NOT
i've never seen this trisha person before what is all over her face she looks like a homeless person homeless woman.,5,ABU
seems like trish is jealous she can't join the lgbt community.,3,NOT
is it just mean to think in my head that blair is also just as mental because he/she is trans...so im basically watching one dellusional person critique/call out another dellusional person who is to say which one is more sane?,6,ABU
“how about you just be you? that shit sounded so loud my gooood,2,NOT
i think she's a flamboyant gamine which means shes a female with a higher yang balance but some features of yin like tina turner audrey hepburn and lady gaga i'm a guy whose almost the oppisite in body typing i'm a theatrical romantic so i'm a guy who has a higher yin female energy/lines balance examples being prince johnny depp and sure sometimes i feel way more fem especially around other men but that doesn't mean i'm trans or nothing like that i can't believe she really said 1000% ,2,NOT
you are stunning!!!!,1,NOT
me me me me me me,2,NOT
if she's trans then i'm a tank.,3,NOT
her reasoning for being 000 trans is incredibly contradictory to the ftm community trans men who are attracted to men get attacked constantly for fetishizing gay men and people think that they were so obsessed that they had to transition and that's literally what trisha is saying and having short hair has absolutely nothing to do with being a man she can easily be empowered as a woman with short hair there's no use helping this dysfunctional hungover woman,5,ABU
react to her stupid did scandal she just manages to offend at least one community every damn year.,3,NOT
this is why we need to get rid of sexism what trisha is saying is literally just sexism with all the gender identities these days people are getting confused.,3,NOT
makeup doesnt make u any less or more of a woman,1,NOT
“i'm attracted to gay men i'm feel masculine because i'm assertive she's literally just your garden variety western masculinized woman they all say these things i've heard these comments hundreds of times in real life meanwhile everything about her demeanor screams femininity she's literally just overthinking herself.,2,NOT
"""just because your energy doesnt match your sex doesnt mean youre trans thank you as a feminine trans man that means a whole bunch.",2,NOT
she's trolllingggg ohmygod,3,NOT
7:4 gigi girl what are you doing that hat and scarf tho 😭,2,NOT
she's trolling for clicks.,3,NOT
i can't imagine how trans people feel and i can't imagine how one notices that you are trans because i am not but i always liked football and the colour blue but i am not a boy...🤷🏼‍♀️,3,NOT
as a straight guy who has never pushed past his curious phase...i can't stand all of these people jumping on the trending bandwagon all they are doing is setting all genuine people and movements back how can anyone be taken seriously when there are people like this and others who blindly support them be who you are because that's who you are not because it's trending.,3,NOT
okay i hate trisha shes basically rachel dolezal on crack who hung out too much off of western ave and south virgil after getting slapped by ms1 in gang bangs too much that needs to be dicked down by many men on pornhub thats all shes worth,7,ABU
why is eden deffending trishaa wthhh happened to heeeer,2,NOT
she's not trans and gigi does not pass he's a dude.,5,ABU
gg you have to believe that person me actually i only have to accept facts not delusions!,5,ABU
when i first saw this video it was kind of hilarious to me and now as a young  yr old it bothers me i new i was a trans man for about a year before this video was recommended to me but it hurts because she's kind of mocking and making fun of how i and other people feel she is making young children feel as if they're not valid because of the idiocy in that video then she just goes about her channel as if she hadn't spread miss information about what transgender people feel yes she might be confused but putting it out on the internet is not the best thing to do.,3,NOT
i'm new to your channel i've just subscribed damn you're beautiful much love from england,1,NOT
she looked like she was on drugs her whole video.... i'm honestly just done with her she's too old to be so ignorant she's sooo harmful to the community period.,5,ABU
subscribed our point of views are exactly the same this video needed to be made.,1,NOT
i identify as a gay male who is only sexually attracted to females and if you question my logic you are literally hitler.,5,ABU
i'm hooked on your intelligence personality and the rest never thought i'd be a fan of a transg.you're real so rare we love you god bless and keep you safe,2,NOT
trisha deserves zero respect from everyone and anyone.,3,NOT
i think she's getting self presentation and gender identity mixed up as well as letting her sexuality confuse how she feels about her own gender theres also the big possibility she's conpletly trolling.,2,NOT
trisha may be an attention whore but if she is trolling with all this and people take her seriously i'll have to take my hat off...lol,5,ABU
i mean i love the look of being a masc almost stereotypical lesbian sometimes because i feel good like that do i also like looking super feminine and pretty yes you can enjoy masculinity and femininity but like what also she doesn't want they/them/he/him pronouns so i'm perplexed.,2,NOT
so i'm a girl who is attracted to gay guys even though things would never work out lol) does that make me trans...hell no,3,NOT
i really really really think trisha is a bit smarter than we make her out to be she understands how to get clicks and traffic to her channel no such thing as bad publicity and i really think she is making fun of how crazy and trendy some people are with identities i see her video as a parody but she wont say that cause she already has bad backlash coming her way,2,NOT
you know i dont really like your channel that much but i agree that trisha is not transgender she needs help because she's sick in the head she is an attention seeker with multiple insecurities,5,ABU
"""im mourning the death of my last two brain cells omg you are a legend its seconds in and im crying fromlaughing",1,NOT
omg that intro was super adorable lol ,1,NOT
your face is really cute holy fuck,1,NOT
there is so much i want to say but there simply aren't words strong enough.,2,NOT
if you are an entrepreneur don't hire women problems will be solved much sooner,5,ABU
this is not true this is propaganda this video and this channel are lies right-wing think tank lies.,3,NOT
-men have better paid jobs than women quick we have to put more women in better paid jobs for the sake of equality there are more men homeless than women quick we have to put more women in streets for the sake of equality!,3,NOT
i challenge anyone to correctly tell me anything stated in this video that is not a cold hard fact.,2,NOT
i saw a barista once she thought she was oppressed cause she earnt less than an electrical engineer,2,NOT
wage gap is real you people always conveniently leave out why things happen instead relying entirely on that things are happening.,2,NOT
this is so true feminists need to get over themselves and get to work.,3,NOT
"so a . cents is acceptable the problem with this video is that you don't look deep enough you explain the differences by choices of career carreer evolution and working hour this is where the sexist issues are when choosing an orientation women are told that petroleum ingeneering etc is for men and that early education nursing and such are for women as for evolution we see that with equal education a man will be more and faster promoted than a women a study gave the same curriculum to companies half with the name john half with the name jessica the companies were willing to pay john ,00 a year more than jessica that is sexism in the enterprise finally women are working less hour because they are still the ones who have to take care of the children of the house etc so of course they can't stay as long in the office once all these problems have been addressed then we will see equality since you like maths you should know that according to the millions of people we are talking about the law of large numbers applies aif there was no inequality the pay difference should be infinitesimal thanks for reading until the end it shows open mindness.",2,NOT
i hope that the female population and the media finally gets it what you earn depends on the choices you make not on your sex.,2,NOT
just sent this video to a feminist i was blocked right away xd,3,NOT
thanks for this video i am at awe with the fact that i have met people who genuinely believe that the wage gap exists.,3,NOT
90 of statistical data is made up on the spot,1,NOT
oh it's only  less then i guess it isn't an issue right who cares as long as it isn't a 3 difference how can you cite a study showing a gender-based pay gap and then say there is no pay gap how dumb do you think we are this video completely sidesteps the fact that women feel compelled to enter these traditionally female majors just as men gravitate towards traditionally male majors it's kind of unfortunate that women were given lower-paying jobs when they entered the workforce in ww2 because now the roles have solidified into basically the same roles from  years ago men get higher-paying jobs because they were traditionally the main income earner and women were either single and living on their own or just earning a little extra pay i've gone through the data did you know that women are more likely to switch majors if they earn a low grade in the introductory classes c's get degrees yet for some reason women feel pressure to earn better grades than men on average prageru also forgot that maternity leave is expensive and that it's the most commonly cited reason employers have when they are found to have different pay rates for men and women in the same job why would you hire someone who gets a month of paid leave when someone else doesn't when a woman goes on maternity leave a new temp must fill in until she is gone or the firm goes with one less worker for a month either way it's an expense they don't have with male employees.that's why people are arguing for paternity leave so this difference is resolved prageru best cherry-pickers on youtube who needs truth when you can just ignore everything that proves counterpoint to your beliefs?,2,NOT
this is a woman saying this meaning feminists are people who want money,5,ABU
theres a study by the berau of labor statistics that shows in fine enough detail same job different pay they do not state anything about employers but it does highly suggest a wage gap exists theory higher paying companies tend to hire more men for whatever reasons) this would create a pay difference not seen anywhere but statistics only way i can imagine wage gap existing and that study really does suggest it does also jobs that will match your pay from one place in order to hire you that'd be another way unequal pay could exist then femtards take this sliver of fact and go nuts with it.,3,NOT
for once i'm actually happy i got an ad on yt i really hope this vid spreads more so more people will know,1,NOT
but why do women have less good positions?why are they less educated?why do they take less paied jobs i'm not a feminist,3,NOT
guess what the wage gap exists even between only men but of different age between different parts of the same city among men in different fields etc etc etc.,3,NOT
i had the biggest smile at the first line d,1,NOT
my mom still refuses the facts if only she understood the people influencing her are crooked and just have a good personality on tv,3,NOT
if women can be men and men can be women and gender is a just social construct then there is no such thing as a wage gap.,3,NOT
the fact that a woman is explaining in this video proves this show no gender bias.,2,NOT
because men don't think women can do the same jobs as well you idiot.,5,ABU
have you ever seen an all female construction crew build a  floor skyscraper ,2,NOT
the fact of the matter is that when you look at the big picture women generally do not want the same job types as men far more men go into stem jobs like engineering mathematics science and technology those jobs pay way more as a result when you look at the total amount of money earned between men and women men make more but when you account for the differences in job types and education the wage gap vanishes to a much smaller amount  cents per dollar not the  cents claimed) to illustrate this point further white people only make  cents for every dollar that an asian person makes the reason is not because there is some discrimination going on it is the exact same reason that men make more than women as a whole this is because even more asians go into stem jobs than average caucasians wage gaps really have very little to do with discrimination it just so happens that women for whatever reason do not choose to go into higher paying jobs and do not choose to work as much overtime etc and it just so happens that asians go into high paying jobs even more that is why whites make  cents for every dollar than an asian makes and that is why women make  cents per dollar that men make it's just looking at the total amount of money that a group makes it is not accounting for differences in what types of jobs different groups go into it does not account for voluntary overtime differences and it does not take into account educational differences etc it's only looking at the total income of men versus women and this produces a very misleading result.,2,NOT
you just destroyed every wage gap feminist sjw guy.,3,NOT
this is shocking,2,NOT
the lord shall bless you,1,NOT
get ready for it...the next argument about the wage gap that feminists are now using is males simply won't allow them to enter the higher paying professions men are sexist and competitive and therefore scare woman away from the career by hurting their feelings so now instead of choosing petroleum engineer women now have to go into a lower paid position like social work their arguments never die they just come up with new stupid ones after their old ones are debunked and die out i've actually had feminist friends say that girls are purposely intimidated out of math and science careers so that men can solely hold those positions.,3,NOT
the only thing this shows is that the politics has to do something so that women are able to work long hours and have children just like men!!!!!,2,NOT
"whilst i agree that the traditional idea and slogan of  cents to a dollar is misleading and fails to take into account all kinds of factors we can't blame the lack of women in the scientific fields on the idea that men and women make different choices"" its a weak argument there remains strong social stigmas and discouragement against girls and women in those fields which we must fight against.",1,NOT
so women are dumb basically.,5,ABU
this gave me a better understanding of the topic i didn't believe the wage gap made that much of a difference because it really does depend on the job occupation you chose it is understandable why a women would get paid less since he jobs women chose are much safer than the jobs that men do men are capable of doing much more than women in a physical manner it is not sexist its just how people were made in the video it explained that if you do the math the wage gap only depends on your occupation and the amount came out to . cents women tend to stick to jobs like counseling social work and education these jobs are considered the worst paying majors the highest paying majors are careers like engineering and science based which men have a high percentage employed in these fields i agree with the videos argument the wage gap is more of a myth and that it is all based on your career options its not to often you see a women working a very laborous and dangerous job its a mans job because they are able to put up with certain jobs better than women.,2,NOT
"(coal miner) i cant breath""....(nurse).. i don't give a shit he worked  hrs last week i need thanksgiving off! meanwhile coal miner died i would argue men should make more then they do now.",5,ABU
as a loan officer at bofa so during the course of a day i would ask several people how much money the husband and the wife makes i found in the vast majority of families it is actually the woman with the stable job who makes more money but when they average in the the high wage earner males into it it appears that men make more so for example out of couples would have the wife who makes more money they fourth the husband may make more than all of other men and women put together i am guessing that are looking the the numbers in the fourth family the wife is likely to not work at all so they would count her income as zero because her husband makes more money then all of the other people combined they would then say men make more money on the other hand i find liberals lie about statistics and really bend the rules to come up with the result they want to come up with.,3,NOT
my mother is a personal trainer she makes around minimum wage my father is a plant manager he pays for just about everything my mother chose to switch from the factory work my dad stayed in after having my sister she wanted a more flexible schedule so she could be able to take care of us she went and got her dream job dad is usually on call can work up to  hours on a bad day and on a good one he has been at the same place for almost  years if he could he would get an easier lower paying job but he can't afford to my fiancee is a mechanic he makes 2 an hour unlicensed when he writes his test it could jump to  0 when we have kids he could be close to 40/hr i am going into medical office administration while it can eventually pay in the 20s i will never earn as much as him unless i end up being promoted or get extra schooling i am at a disadvantage though when kids happen we both want me to be stay at home until the last kid is in school so that's a lot of years of advancement i lose this is my choice in the end no matter what a woman who wants a family will end up sacrificing more time even if just to birth and recover what we need to do is encourage women to try trades and high academic pursuit shared maternity leave or father maternity leave fathers as stay at homes seriously if you could afford it who wouldn't love time off. or even when you are staying home and on leave taking classes related to your field to keep your knowledge current i believe that if we want to we can close the tiny gap left and all be happy.,1,NOT
so 4 feminazis thumbed this down i know those pesky facts.,6,ABU
this argument is used so much that i just say men earn it!”,2,NOT
ok i'm reading lots of comments about how a teacher makes less than a ceo clearly people didn't watch the video it's about fir the same job a ceo would definitely make more the argument were making is for the same job don't get butthurt about my opinion it's what i think.,2,NOT
now i'm thinking about international economics like outsourcing for reduced cost where a country is labor intensive.,1,NOT
interesting how silly videos brought me here well glad they did because this has given quite the impression very educational and informative and these videos help me understand what makes the stupid people so stupid thumbs up,3,NOT
1:1 actual wage gap shrinks to only . cents when you factor in different choices men and women make. :2 the small wage gap that does exist has to do with differences in individual career choices. but that's exactly what the study accounted for!!!,3,NOT
what i want is a study done on is the like to dislike gap actually don't bother...😂,2,NOT
thank you prageru my very leftist school just held a whole school assembly about the gender wage gap and how it's such an awful problem' this video has given me a lot of facts to fight back with d,2,NOT
the biggest argument for there not being a pay gap is the equal pay act of 96 which made it illegal to discriminate against women's pay every year there is an average of 00 law suits over the violation of this law roughly  percent win that's 5 people a year can actually prove that they were discriminated against in the workplace that's mind bogglingly few people.,2,NOT
does anyone have the link to these studies contradicts other data i've found so far so would greatly appreciate.,1,NOT
im sorry but i think these facts should be examined carefully st companies do not only want to reduce costs they are willing to hire better professionals paying them more nd women tend to chose low paying majors not just because of simple individual will culture sex roles family etc are mediating variables that influences these decisions same in men men are raised hearing they should be/are good at math and fixing things also they are socially rewarded by compliments etc by being good at these fields no doubt they chose engineering and math as a major their toys as kids are astronaut dolls and mechanics women toys are babies and nurse barbie women are raised as the caring ones the mommy ones no doubt they chose social work and early education it is sexism people don't make decisions out of nowhere culture and society are playing a role there rd we need to examine why men are willing to be on call in a job men have the pressure to be the provider in the family that's why they are willing to be on call willing to have a better salary women don't have these pressure and the ones who have it are not the standard this video has some points but i think every idea exposed here needs to be discussed in a deeper way it shouldnt be this simple to talk about a subject this complex.,2,NOT
i feel bad for myself that i am a woman and i have make really big choices in life like to pause my career to bear a child.,2,NOT
there is still an unaccounted pay gap that can't be explained by less experience or choice of workhours but that gap is only about ~8% not the 0 or more some people throw around still a gap is a gap and worth trying to close although socio-economic issues can still have effects long after the innitial cause is solved meaning that policy regarding the gap shouldn't be too radical or prevention of yesterdays problems.,2,NOT
"""hey that's pretty good.""",1,NOT
:3 you know that average and median aren't the same thing right i mean they might happen to be the same number depending upon the data set in question though they often aren't the same number as well) but they are still decidedly not the same thing or calculated the same way.,2,NOT
don't you understand  we are patriarch every night i say to my daughter that she should not go to college or in stem  oh wait we don't.,3,NOT
i wonder whether it's ever occurred to her that maybe the reasons why women choose to go into fields that pay less and to work fewer hours etc are because of the way our society is structured unequally which is still a relevant sexist issue in any case a wage gap narrowed to .8-7 is still wage gap and not negligible like she seems to think.,2,NOT
some women are either just dumb or simply stupid for thinking a myth such as the wage gap actually exists.,6,ABU
i'm all for equal pay for equal work but here's my cents from the computer science field i work in a group of 0-ish people  if you extrapolate to the other subgroups working with us among all of them are women one does pure managing one does pure testing and that leaves a single woman actually writing or designing code  even then i have to personally coach her so she can write proper code there's sexism and there's objective data i'll leave you the role of finding which i just used.,3,NOT
couldn't have explained it better myself i hope more people keep watching this video thanks.,1,NOT
so.. there is a gender wage gap by . to .6% this video implies that men are more hardworking than women and wage discrimination is due to this occurring keep in mind though that the department of labour concluded that this margin is not explained so there is a contradiction in this video.,2,NOT
why is there a gap huh men work harder and more reliable that will stay true until men get pregnant okay!?,3,NOT
correct as usual,1,NOT
thank the lord,1,NOT
"1,00 triggered feminists",3,NOT
doesn't matter what year it is idiots are still going to believe this myth.,3,NOT
ok i am  yrs old and have always been told i am observer of the human scene and i have witnessed something interesting these gender wage gap surveys can't be generalized for every and all jobs i have witnessed half a dozen examples where women actually make more than men in some industries doesn't anyone say anything about that no because of the modern feminist movement fact is that we're human beings and we usually gravitate toward a man or woman when a seeking a service or a product need an example i used to work as a bartender and server i cleared more tips in a day than my male counterparts cleared in a week need something further up the food chain i disagree with what this lady said about male nurses as i used to work in a hospital and heard the stories about nurses even with male nurses who would chat with me when days were slow i have witnessed first hand that female nurses get paid more than their male counterparts to the point that there male counterparts have to go on welfare because they can make enough to even pay their bills even you are a doctor at times a person will gravitate more toward a woman or a man example women who are gynecologists dermatologists acupuncturists psychiatrists psychologists alternative health professionals get paid more than their male counterparts how do i know this i work as medical biller and have done this job for  years doing bills for various healthcare professionals so is there a gender pay gap no i have come to the conclusion that it all just depends on where you are in the world how you work etc,2,NOT
this is awesome and all but since when do femenist and leftist care about facts?,3,NOT
maddox sure does look different these days,2,NOT
wow i felt so lied to this was a great video and i feel a lot better in understanding that this isn't an issue.,1,NOT
there is an enforced wage gap at my company men start at 5 more than woman no matter what,2,NOT
one of the greatest thing i heard recently about the wage gap was that a spend gap should be introduced when you look at how much the two genders earn and how much they spend.. everything miraculously evens out lmao...,2,NOT
so what you're saying is there is a wage gap.. the argument is just over the size of that wage gap?,1,NOT
come on prageru you already made a video about this same exact topic years ago pull your heads out of your asses,3,NOT
this video is accurate on every account...except when it comes to child-rearing the reason why men work longer hours even without prior notice is because they are the ones that more than half the time are responsible for less than half of all child and home related activities and responsibilities sexism does exist and even now women are still expected to take care of more than 0 of all domestic responsibilities this video implies sexism plays no part whatsoever and fails to factor in who takes care of the children in american households and how much.,2,NOT
25 dislikes are triggered feminists,3,NOT
make this viral,1,NOT
if you're a feminist and you are spouting this women earn 7c for every man dollar argument you're either an idiot who doesn't know what they're talking about or you're not an idiot you know the truth and you still knowingly use these garbage statistics to manipulate people into your cause i don't know which is worse either way as soon as someone mentions it i just check out.,6,ABU
well put but i figured you would have made this a looooong time ago,1,NOT
hmm it is kind of wierd and even absurd that they calculate average salary that way it is more correct to campare sums they pay to males and females for the same vacancy.,1,NOT
in hollywood men make more money than women there´s an article from forbes about it the main reason for the gap in other industries is that women are bad negociating their salaries the solution is simple salaries should be discussed openly talk to friends on the same field ask for advice make research and then negociate.,3,NOT
give this woman a cookie!!!,2,NOT
finally someone said it,1,NOT
so what is there to hate about this video? why would you unlike it? these are facts,2,NOT
my only complaint about this video is that the average is not the median it's the mean someone please explain to me why all these videos and articles use median instead of mean when they are referring to the average the mean average the median is the middle number it separates the top half of a group from the bottom half why would you use the median in this case why wouldn't you use the mean average) surely some statistician could explain this.,2,NOT
0:0 literally what i always say.,1,NOT
would have loved if they linked the studies,1,NOT
i recently said to a feminist instead of gender quotas why don't feminist just encourage men who are willing to step aside for equality to do so i'm sure alot of males out there would happily give up there job to play video games or watch sports all day allowing women to come in and fill the jobs those males leave behind she got so angry at the thought of males sitting home playing video games all day while women like her had to go out and work hard encouraging males in good positions who are willing to quit basically gives the same end result as gender quotas more males won't have those jobs and more females will but boy do feminist hate the thought of the men who lose those positions actually enjoying free time as unemployed people i don't believe in gender quotas or encouraging men to step aside for equality just knew the thought of a man being happy playing video games all day while women like her had to go to work would really piss off feminists and give me a good laugh),3,NOT
most jobs tell you what the pay scale is in the job posting this is before they know who is applying for the job regardless on whether you are a man or woman.,2,NOT
all i wanna know is how the hell did that guy set his back on fire on an oil rig lol someone please explain to me xd,2,NOT
this is the best thing i've seen all day,1,NOT
there still is gender discrimination though,1,NOT
hi i'm wanting to research if the really is a wage gap between men and women i found this video and you state your sources oral but for the essay that is not going to be enough and also becuse its such a conteversal topic and the teacher migh get trigger (,2,NOT
i'm showing this to me mammy,2,NOT
omg you are the only smart woman to talk about this your actually right unlike the feminists,3,NOT
i remember people saying this since i was in 0th grade it's years removed there's still the myth of gender wage gap and taught in gender studies and other liberal-propagandist classes in accredited college campuses nation-wide these people bought into alternative facts long before trump made it famous.,3,NOT
if we use the same rules we can even fond out that women make more money than man i know more women able to afore buying houses than man.,3,NOT
can someone give me studies that counter this the actual study reports not media or blogs note this is an actual request),1,NOT
lo que mas me sorprende del video es que la educacion infantil sea uno de los trabajos peores pagados...,1,NOT
so heres the real question how come as a society we value the work that women do less than what men do sexism that's the answer.),2,NOT
hey ladies i'm hiring garbage collectors full time hours at 20/hr submit your resume to me today!!! insert sound of crickets chirping.... oh okay you're not so unhappy with your job at the mall clothing store making minimum wage that you're ready to step up and earn more money doing harder work got it that's the gender pay gap explained in one sentence women won't do tough jobs and for that reason they don't get paid like men nor should they!),5,ABU
congrats you have learned what most of us already knew,1,NOT
my question is why are jobs that women due more pay less???,2,NOT
lady i love you,1,NOT
i'm actually choosing my major this year and i'm going for the major that i like and not necessarily for the one that pays the most so are all the girls in my class however the boys are going for the majors that pay the most cause they need to have a good income if they're gonna care for their family someday and you seriously don't expect them to earn more pathetic,3,NOT
mr prager did you get demonized for this video?,2,NOT
don't worry feminist just don't care about facts especially in south korea.,3,NOT
now im in love with this woman,1,NOT
"""the facts of life are conservative margret thatcher",1,NOT
paid propaganda and manufactured lies.,5,ABU
lol woman are so stupid for choosing careers that care for people and shit,6,ABU
i like how they choosed a female to host so we take it seriously since most women are obviously bias and stubborn on the subject,3,NOT
"well here's the thing if my theoretical husband and i wanted to start a family it is more likely that i would be the one taking time off after the baby is born there is stigma that if a new mother doesn't take the time off for her baby she is considered a bad mom"" however if she does take the time off to care for her new born she is considered not hardworking/dedicated"" how is that fair i agree with what this is saying that the wage gap is a myth in the sense that if you do two different jobs with different pay then yes there is a gap but there are still ideologies that hurt women from going into fields like computer science etc for example i have a friend who works with computers and fixes them however she is always questioned by customers about if she's doing it right or if that's really the answer even though she is one of the top techs meanwhile a coworker who is male who is in a lower position is hardly questioned by customers about what he's doing so yeah the wage gap may not exist but there is still a stigma that prevents women from entering these fields or stigmas that give them a hard time in the fields.",2,NOT
i thought that it was by average earnings by women and men and i argued about things such as choosing different paths and hours but because of this it seems that women make more considering how many women work full time,2,NOT
so basically there is a average pay gap because women mostly choose lower paying jobs on average than men,2,NOT
follow up question what factors might be influencing such unanimous choice if 97% of people choose something that is very suspicious for example imagine a political election with that kind of skewed result consequently the 7/10 difference is revealing of perhaps an inequity in treatment that cultivates these choices that presumably should be confronted at least considered and certainly not ignored.,2,NOT
