comment,label
i thought wage gap implies unequal pay for equal work this study seems to factor unequal working hours unequal choices etc how silly studies should be made on how there is wage gap for equally qualified equally hardworking equally risktaking equally available individuals of different genders,NOT
you have to be retarded or a liberal to think transgender boys to girls is fair oh wait liberals and retards are the same if this offends you you're the reason trump will win 020.,ABU
i'm so happy veganism is finally catching on in the mainstream.,NOT
if a guy with a penis can wake up and decide he is a girl....and i must respect that and treat him as a female or be called all those left wing nut sack family names.... then tomorrow i wanna wake up and declare myself an illegal invader alien so i can get everything for free.,ABU
she has the same colored nails in videos from - weeks age including the video of her trying mcdonald's breakfast..,NOT
yes this is unfair they are dudes racing against girls,ABU
noone asked about what pronouns are confusing to you please stop,NOT
if you eat a bunch of carbs you're going to get fat just saying.,NOT
if the wage gap existed why dont companies hire more women for cheaper labor,NOT
freelee! that was recorded a month ago to prepare for her music video so shes not vegan anymore.. it was only for the views in her newest vlog she ate cheesecake.,NOT
at pizza hut you can order no cheese on the pizza and add extra veggies  thank you for thinking of the animals,NOT
omg i was waiting for this video,NOT
awwww i can feel freelee's happiness,NOT
going vegan is a lifestyle change so it will take a bit of time cut things out slowly so you don't go cold turkey and end up reverting back to eating animal products grains such as rice and quinoa and fruits and vegetables and beans are my go to's but there are so many vegan fake meats out there so if you're craving it go for that also oreos and diary free ben and jerry's are always there if you need a sweet fix!,NOT
is there a gender wage gap well yes but actually no.,NOT
i subscribed after the nd video i watched.. just to make sure it wasn't a one time deal in the late 0s i found myself with many gay friends and i would have considered myself a strong proponent for the gay community and for transgender people i served in the military for  years and i have met many gay sailors this was before don't ask don't tell i didn't agree with a lot of the rules etc i really don't think that a persons sexual preference is anyone's business and the gays that i knew . everyone knew and no one cared they were professional and were every bit a sailor some better than i was . a hetero fem one of my best friends was drag at night like i said no one cared in the 0s i used to get really pissed off at women in bars who would dance and make out with each other in bars to pick up men of course this was my opinion but lesbian and gays have fought the good fight for equality and here are women playing lesbian just for a one nighter i never asked a lesbian how they felt about that but for me i felt like it was a slap in the face of lesbians who have been locked in the closet but now it's cool to act lesbian to me it was making a mockery of the being lesbian like playing lesbian as a convenience to get what you want is ok to me it wasn't i may not be entitled to an opinion as i have not lived as lesbian or trans skip to the bathroom situation i am not sure about how schools handle it so i can't comment i fully supported same sex union i felt it was bad judgement for the lgbtq community to force the world marriage on mainstream i more than likely did not fully understand why they needed to use the term marriage in my opinion had the lgbtq community asked for something that should be legal for everyone to engage in a civil union for legal reasons like insurance custody etc. thing would be better for the lgbtq community today then the focus on transgenders and public bathrooms i think this whole mess really put the transgenders back to square one now society has the opinion that transgender some of the crazies i've seen in your videos like i told my friends back when obama was threatening roy cooper and the crap that went down in north carolina transgenders have been around for many many years and they have been using the wrong bathrooms and no one knew i honestly don't thank any truly trans woman has a beard or any facial hair from what i know about a trans male to female that facial hair would feel like acid on there face it just wouldn't be there miss white i had no clue you were trans just another beautiful girl i know there are some trans folks who have not had access to some of the medical treatments you may have had access to but if there are males transitioning to female there are many no medical things a person can do to alter your appearance i used to have a very short hair cut and i'm not for everyday very feminine so i have been mistaken as lesbian a few times i know this is a rant but i guess i'm writing because maybe someone will read this and understand that most main stream people don't hold hatred against lesbian gays and transgenders but the problem is that this has become twisted and perverted and this has became forced on the country and from experience i don't and i don't think anyone else wants to be forced to accept some of the things the lgbtq community is pushing anyway love your show and i wish you all the best and i appreciate that you have your show to educate folks like me and folks not like me!,NOT
and by just using your supposed common sense that you claim in this video to justify the gap then you are just judging a saw man and a needle woman in their ability to cut wood.,NOT
its unfair period you are biologically a boy and i am a liberal!,NOT
why does every last word in her sentences sounds like a cat with influenza...,NOT
holding meryl streep down to watch this would be like throwing water on the wicked witch of the west.,NOT
help me freelee i dont know how to be vegan my mom says its hard for me,NOT
the wage gap isn't real women in general are less willing to go for higher paying jobs compared to men,NOT
women work less then men as a whole group so when you take an average women make less then men because they work less as a group,NOT
idk what to do because i feel awkward because one of my best friends other bests friend is transgender and she transitioned like weeks ago and i misgendered them bc i had no idea and now he hates me and my best friend thinks im a transphobe,NOT
if i put weave on and a sports bra can i compete as a girl too.,NOT
why are all the studys from the 0's does that reflect our society today don't think so,NOT
i know pam anderson is one of your biggest inspirations and she is vegan and also an animal rights advocate  checkout kentucky fried cruelty,NOT
there are certain occupations which are not considered as suitable due to cultural norms these are the ones where women are underrepresented as per the cultural norms women are believed to be caring and tender this is one of the reasons why women occupy significant share in nursing primary teaching human resources how is this about an individual's choice it's a much larger question of how society thinks of gender roles.,NOT
they make it seem like that is all there is to the wage gap though what they said s true some women do suffer from pure discrimination when it comes to how they are paid.,NOT
um who's gonna tell her,NOT
is this video old and prefilmed. cause korean bbq isnt vegan girl,NOT
"i can agree that flexible hours would help however who stays home with the kids is a decision couples make maybe women need to insist on working as many hours in their jobs as their husbands additionally you broke this down into simple categories which didn't even go into trade jobs or labor jobs) rather than specific jobs an example oncologists and neuro-surgeons or any surgeon is going to make more money by far than a general physician some one with a social science degree who goes into business is going to earn less money than a person with a degree in economics or straight up business this is because more people go into the field of social science than business hours worked is another factor the more hours you work even on a salary job the more likely all other things being equal that you will either get a raise or a promotion it also seems that men are more likely to ask for a raise than women or take the risk of leaving one job for another there are a lot of things which play into the earnings gap and it is an earnings gap not a wage gap same job worked same hours same number of years yields a far smaller or even nearly zero difference in pay it is imo disingenuous to call this a wage gap"".",NOT
blimp pilot and lion tamer :0 wtf xd,NOT
thanks a lot liberals lmao.. why are they being allowed to compete while doing gender hormone therapy?,NOT
yes trish!!!!!!! i have been on and off plant based for almost a year!!!! i am completely addicted to dairy and i have literal withdrawals so unfortunately i have always gone back to dairy i will never go back to meat though but seeing you doing this is giving me the motivation to do it too!!!! let's do this!! 😊😊,NOT
they are men competing against women!!,ABU
they were born male even though they feel their female they are boys and should be competing against boys they have an unfair advantage competing against natural born women.,ABU
hey trisha i'm so happy to hear this from you i do want to mention something you won't see drastic change in just weeks but me personally i've lost  pounds and kept them off in months and i don't go to the gym and i eat whatever i want vegan until i'm satisfied i hardly eat vegan junk food so please don't get discouraged if you don't see drastic change in weeks this lifestyle works you just have to give it time i also have recipe videos if you want some ideas i'm very proud of you for making the best decision of your life.,NOT
transgender girls??? now they are adoloscent boys.,ABU
if the wage gap exist why would businesses hire more men if they could pay women less if you could get away with this 7 cents to dollar crap then wouldn't all the women be hired first?,NOT
fuck you yearwood and your wife!,ABU
prageru once you factor in choice the wage gap shrinks to . cents me ok prageru the . cents only exists because of different choices me:🤨,NOT
u should just buy freelee's book,NOT
wait i'm confused so ur admitting that the wage gap is only the average of all women and all men and it's not the same job what's ur issue then?,NOT
they both just gays and like to dress like females,ABU
to earn a living you must be of value to get a job you must qualify for what they're paying you simple as that women have different priorities than men the label feminist is so overrated and even exploited by politicians and businesses when really it's just grown women throwing tantrums in a glorified way i'm probably going to be attacked if i say this i don't care about feminism focus on your mind your intelligence not just the fact that you have a vagina,ABU
this is a better way to look at it.,NOT
let me get this straight i'm not she wants to go through the entire process to become a male... just so she can dress up as a female?? i'm not hating or anything i'm just very confused on her thought process,NOT
while the gender pay gap may be exaggerated in some/many scenarios to prove a point this video neglects to mention anything on american work culture gender roles and previous cases of when employees of opposite sex but most identical profession responsibility and qualification receive noticeably different pay for their work for seemingly no other attributable factor and the legal action that has been effectively taken based on this,NOT
lol reminds me of when gerard way from my chemical romance says he'll use he/they pronouns on twitter a few years ago and people are still saying that makes him trans although he identifies fully as male and literally no one he knows irl ever refers to him with any other pronouns than he/him sounds legit huh?,NOT
to the lgbtq community do not get offended just point and laugh.,NOT
trisha paytas i'm lgbt everyone else which part trisha paytas yes,NOT
let's see how long it lasts,NOT
jeez this did a ton better than vox's video,NOT
this channel is sponsored by the zionist israel aipac biggest israel lobby in america to favour israel intrest before america  dont take my words search there videos regarding israel and found out for yourself america is controlled by the zionist jews ,NOT
this is coming from vox a left leaning channel keep that in mind.,NOT
it has been illegal to pay woman less than man since the 0s tho..,NOT
this bitch flaunts her cleavage and curves while preaching about loving her body and sexualizing her female body also this bitch i identify as a man i never identified as a girl,NOT
that vegan couple made a video for you that has lots of helpful tips!!! please watch!!,NOT
where did all the feminists go... ahahah,NOT
drag her... slay her.. sipping on that true tea hunty,NOT
bianca stanescu daughter just a weak bitch that cant be as fast as those girls smh all those people making petitions sensitive,ABU
won't last she was just crying on the floor over sean so you know she's going to run to her fatty foods.,NOT
i respectfully disagree with this i offer the anecdote that my wife managed a store and was paid less than a male in the same position even when she exceeded the seniority he had for background we are both politically conservative.,NOT
what feminists see is the percentage but people with a sense of logic see the actual implications of the data that provide the percentage women are more likely to choose jobs that pay less and they are more likely to take more time off through maternity leave this results in a lower pay yes not all women choose lower paying jobs and yes not all women get pregnant which impedes their pay but some do which is what changes their pay and by extension the averages that are used to receive the data for the percentage,NOT
regarding the lgbt community as a whole not every individual this is all part of the homosexual agenda you can be sure if not curbed it will weaken our entire nation i'm not at all hesitant to say i don't like them i don't and it's their fault for overstepping their boundaries more precisely for their insatiable lust for children i might seem to be off-base until you explore an alternate perspective they have developed an obsession with presumed authority first they presumed to tell straight people that because we don't understand them and because we are uncomfortable with their relentless effort to integrate some form of conveying the hey look at me i'm gay. message into everything they do we are mentally distressed and need counseling then they advanced to corrupting every television program with some form of homosexuality for example i turned on family guy one day the last show i watched regularly and suddenly stewie was gay to me in a modern family the grandparents are baby-boomers and parents have tattoos and a mind that is not stuck in a 930s time warp a boy with dads and no mom is my idea of a throwed-off family television stations do not have show directors to choose the shows they broadcast they have programming directors who choose the content with which they will program the audience children are a large part of the television audience the entertainment industry has no shortage of homosexuals there are even radio stations and probably television channels that broadcast only content from homosexual performers but if we try something like that they cry because we have violated their right to double-standards now their lust for children they have demanded the children of the nation which they cannot produce be taught there are more than genders not only that but they want to tell the other people's children they can choose their gender leaving a child at home alone is dangerous but it pales in comparison to teaching a child lies in school where they go to learn the truth but let's go on and tell the kids the many genders homosexuals have created in their minds are 00 as real as the that can be scientifically proven give the boys female hormones give the girls male steroids there's no reason a  year old girl shouldn't be taught how to put a condom on a life-like latex penis right that's how the state of california sees it are you starting to see their lust for children yet? do your best to convince yourself that will benefit the child as much as the sexually perverted pedophile give them all puberty blocking chemicals to allow them extra time to decide what they are honey if you identify as a toaster that's just fine daddy and daddy will still love you just as much as if you were a pixie or a fairy i believe in equal rights however when the population of an entire state is forced to accept the fantasies of the mentally ill as reality and abide by laws that mandate promoting the lgbt agenda by teaching children these people's delusions are reality while ignoring the majority of the population who actually produce the children that is far from equal and . rights what rights who gave them the right to lie to our children oh wait silly me it was obviously their fairy godmother so the result is that a champion female athlete is not only robbed of her status but robbed of her chance to earn a scholarship and maybe a better education than she can get without it because she has to compete against boys who want to dress like girls some girls might rely on a scholarship to go to college there have already been cases where girls in contact sports have been injured by boys dressing up as girls what's next you can be sure the girls are not the only victims though they're just the first to take a hard blow those boys are in the spotlight now but according to statistics dark times are just a blink away and all for what it is nothing but lust for new meat that motivates the lgb.. whatever they are this week to recruit children it gets even worse there is a new movement of people seeking to become part of the lgb... crowd they have labelled themselves maps are you ready for this minor-attracted persons that's the long way to go about saying pedophile. they believe it should be legal to . as long as they have the child's permission there was a time it was different but today the propaganda outright lies) the self-promoting content in every form of media and the aggressive recruiting campaign of the homosexual community has saturated every aspect of the nations children's lives thereby bringing them down to the same disgusting level as pedophiles they don't care if these kids will become so confused and frustrated that they'll rent a gun and buy a bullet before they reach 0 no i don't dislike them for their sexual preference i despise them for the negative impact the children will feel due to their selfishness lack of respect for the nation's youth and for their presumptuous attitude and actions.,ABU
this is.....what crazy looks like huh,NOT
i see so many you tubers claiming they're vegan' vegetarian etc because they want to save the animals and to make a stand against animal cruelty but then go and buy their makeup from mac its not cool.,NOT
"at this point or really any points of her career"") it's obvious that she's using the troll reputation because she knows that if it's too offensive and stuff there will always be those who will say she's just trolling and sweep it under the rug and she can comfortably gain views and clicks and whatever makes the money nowadays she's a troll is not an excuse explanation nor justification for her being a pathetic asshole.",ABU
clap clap clap,NOT
i hate vox but this is probably their most unbiased video ever made so i will give it it a like in my mind a real like hell no!,NOT
i'm so happy for you you're going to feel so good!!! ,NOT
"god bless you woman,you speak the truth",NOT
some of my fave vegan foods yummy fruit veggies tomatoes peppers mushrooms spinach etc. so many potatoes!! tortilla chips and dip salsa guac hummus etc. smoothies and omg there is so much more that is just what i eat when i don't have a ton of time watch vegan recipes there are so many tasty easy things ily trish❤️❤️😢,NOT
im very happy for you i've been vegan for months and love it make sure to eat lots of rice pasta and greens you got this!,NOT
i've wanted to slap the shit out of two people so bad this is extremely unfair to every female athlete competing against biological men who like to dress up and wear makeup step the fuck down,ABU
well ur blowing up with this on tik tok trisha,NOT
why all the comments men who dont understand the privilege they have at all and probably didnt watch the video? anyway the 9to10 is only truly equating white women vs white men its even worse for woc.,NOT
could you guys post your sources for your evidence for videos that would be very helpful,NOT
unfair for all parties trans need their own category,ABU
transgender needs their own sports league,ABU
hahaha yeah ok lets see how long this lasts,NOT
great video very succinct and informational allow to criticize one thing though i find ms summer's reading too noticeable to my taste when she speaks i look into her eyes and i don't feel like she's looking back at me but rather reading a wide sign above my head there needs to be a top-down scrolling reading platform under the camera or something even more suitable i don't know the correct name for that but feel free to tell me i believe that would make the video even more professional-looking.,NOT
feminists getting triggered.,NOT
trisha my love this is huge and amazing news!! we will definitely help you! congratulations and these weeks is a first step in those two weeks watch those documentaries we always recommend earthlings etc hopefully this transitions into you being on the healthiest diet and lifestyle on the planet and helping this earth and helping the animals and of course yourself 3,NOT
i think this video makes sense even though i am an anti-feminist,NOT
are you talking about a wage difference or an annual earnings difference because that is the common issue with this topic the wage is the same its the annual earnings that are different.,NOT
i discovered a good chanel,NOT
it's one thing to be trans but pushing it on the rest of us no!,ABU
that ending.. this lady is a savage😂😂,NOT
trisha just be who u want to be don't listen to what anyone says their opinion doesn't matter just love yourself and be happy being who u r u can be whatever u want as long as it makes u happy people are gonna hate but that's life and if they can't accept that than the hell with them just make urself happy being u i wish u all the best in ur journey and life.,NOT
no no no argument it's cheating want to be transgender that's fine go for it but to race against girls who really don't have a shot to win come on.,NOT
freelee is proud,NOT
i could never i would eat a cheese burger real quick,NOT
let the meat eaters eat there meat! they will all be dead soon!!!,ABU
video came out minutes ago and people already disliked.,NOT
"""the facts of life are conservative margret thatcher",NOT
that's me theology career lowest paying mostly male college career lol,NOT
"its whole food plant based period nothing else will save either your health nor the environment and dignity of the planet i have never experienced such long-term positive change in myself before and i instantly feel change for the worse when i start introducing sweets and bisquits and lots of bread and spreads xmas time..) as for the latter turning the anglophone public around is probably the only way to tackle this so we obviously have to go for fake meat etc anyway i started my plant based transition in december 016 and it was triggered first of all by vegangains in whose sources i instantly found dr greger which led me to neal barnard dr klaper and the rest of the cool gang. despite having seen various slaughterhouse documentaries most meanwhile unavaillable in yt in  years what the health and h.o.p.e being baby shit in comparison to some) it took the health argument to empower me of permanently eating plant based contrary to all my friends and family contrary to my physicians advice only one of my friends switched over to our side but fell back a couple of months later meanwhile i find that here and there i find people who at least sympathise with the plant based idea most educated women say i would if i could/if my husband would join"" men say things like don't touch these potatoe peels they are for my rabbits! some however pay credit for my consistency admitting they would like to be able to hop on the train also the climate argument came only later in 017.",NOT
talk to channon rose!! haha that's my advice i'm not vegan,NOT
wow i'm so early,NOT
don't do it baby u beautiful body is amazing etc don't do it!!!!!!!!!!!!,NOT
this video deserves more like.,NOT
you know freelee shit herself when she saw this. well good job trisha i hope your two weeks go well i'm vegetarian and it's great once i graduate i'm going vegan i hope you keep going even after the two weeks,NOT
it's amazing how easy it is to brainwash people massive amounts of vegan propaganda the past couple years.. crazy how people don't realize that this faux-grassroots movement is a government deep state int bankers tactic to facilitate depopulation.. truly disgusting and despicable...,NOT
ugh i hate makeup 🙄🙄 omg am i trans 🙈😋,NOT
the wage gap is faker than the moon landing,NOT
use me as an i- button,NOT
really people this is trish she trolls we all know she's straight she's just bull shitting,ABU
you fucking abominations.,ABU
trevor noah either the world ends or we all become vegan  8 of the world after living with you militant vegans and environmentalists the end doesn't seem so bad.,NOT
i would love to do this as a business communications presentation in class but then my professor would hate me.,NOT
yay trisha i'm so glad you're going vegan the grapes are good but if you want a significant source of nutrients from them then you probably have to eat like one bag per day so i recommend not making the grapes into a meal but just having a few cups every day as a snack the bananas are good as well very good just make sure you eat them when they ripen because the bananas you showed in the video weren't ripe and that amount was good for like one or two days if you really want to go seriously then those will not be enough for one day technically you are supposed to eat at least  bananas a day so take that into mind also freely eats like two or three of those bunches for breakfast the carrots are a good source of vitamin a but you should use those more in cooking than eating them raw just because it's better to get all of your carbs in in the morning and then your vegetables are better later in the evening steaming the carrots corn green beans and other vegetables you like and pairing them with brown rice tastes very good watermelons are a good source of vitamin a c and will hydrate you but again the watermelon is better off as a snack and not a meal same with the cantaloupe most of the food you picked out is good for snacking and not really for meals you are going to want to pick up some dates mangoes potatoes brown rice almond milk or any other dairy substitute) pasta is good chickpeas and lentils it is definitely recommended you eat raw in the morning and most of the afternoon and then cooked food in the evening if you think eating raw is too hard then just throw it all the fruit you want in a blender add a shit ton of water some almond milk if you want and some coconut sugar if you want also look up vegan recipes you can have for dinner and maybe even some desserts if you want don't worry about overeating as long as you are eating fruits and vegetables because you can have as much as you want without gaining weight of course after eating you will be bloated but it will mostly be water and after urinating your belly will go down it's also good if you buy vegan multivitamins meant for vegans because if you are not very educated in nutrition you could end up with deficiencies i recommend the deva one-a-day multivitamin mineral i am glad you are taking this step and remember to eat if you are hungry and don't worry about calory intake you will not gain weight as long as you are eating right and remember always to carb the fuck up!,NOT
laughed x before the minute mark blaire white winning,NOT
the wage job does not exist,NOT
interesting video but it neglected to mention that men typically work longer hours and are as a group more economically productive over the course of their lives this means they contribute more to maintaining social systems than they get out of them because they pay more taxes so things basically even out in the end.,NOT
scrambled tofu on toast with fried mushrooms is a great substitute for scrambled eggs makes a really good breakfast!,NOT
i think you meant to say you're gender fluid cuz ur not trans ?,NOT
6.1k dislike oh look at those minority,NOT
literally this video is all over the place...sis what,NOT
i'm so proud of you i'm vegan and i can honestly say it is the best decision i've ever made so excited for you and hope you enjoy your experience,NOT
i like how they choosed a female to host so we take it seriously since most women are obviously bias and stubborn on the subject,NOT
heard that djokovic is no longer vegan true??,NOT
i know some females that would smoke them in running it's all about you your motivation and if you want it no matter your gender,NOT
i support the transgender community all the way but the ncaa was right in making that rule they should have to be on estrogen for at least a year you can hear it in their voices that they haven't been on it long enough i don't want them to feel excluded but these cis girls should not suffer.,NOT
look at sorsha's why pewdiepie is the dumbest youtuber? she's copying your slogans and style,NOT
not wanting to get ready full glam everyday doesn't make you any less of a woman.,NOT
shane....come get your friend!,NOT
very informative video thanks for that but please please stop this vocal fry madness it's hard to concentrate on the content when your ears tell you to stop watching.,NOT
i didn't go vegan i went plant foods whole foods veganism is a religion i could care less if one slaughters cows pigs or goats goes fishing with a net crabs with a cage or cuts off the heads of chickens but i am sure vegans do and i bet 9 of them are pro choice because killing a baby is ok but don't touch my chicken its almost like vegans want to live in a perfect rain forest with chickens pigs goats cows and worms.. pisses me off they dont give a shit about humans health diabetes heart attacks and cancer..,NOT
just because you dress up as a male from a musical does not make you transgender also i wouldn't refer to anything or anyone as girly because that's not really the correct term i'd say feminine and yes trisha is very feminine and presents feminine identifying with males is a totally different thing identifying as a male is a whole nother thing my question is if you are an adult now and can do what you want then why are you not attempting to somewhat pass another thing is because you are a straight female you are going to be attracted to gay dudes because you are straight that does not make you trans because they're gay you have to have this thing called gender dysphoria something that all trans people have and you wouldn't definitely not even want to mention your chest if you actually had it because it's a very overwhelming topic for transgender people i should now because i am trans and also your gender identity and sexuality is not a choice just like the natural color of your eyes and skin you didn't choose that.,NOT
this is out of control if the issue is being addressed as a girl then maybe sports should be categorized by chromosomes.,ABU
vegans don't think they're better but the animals sure fucking do.,NOT
this is the only channel where i learn something new with every video.,NOT
i thought trisha was a big troll,NOT
it is good that a lovely lady is telling this so angry feminists dont get triggered cuz if it was a man.. well...,NOT
you can't work fewer hours more predictable schedules less dangerous jobs pursue lower paying careers sacrifice more time for children or other aesthetic reasons etc and still expect to be paid the same as a man who sacrifices family spends more time at work pursues more dangerous higher paying jobs is able to focus long stretches of time at career and spends less time with family remember women have higher rates of depression and suicide in similar careers as men that proves they're biologically less likely to pursue higher paying careers.,NOT
there is a grown ass man running against woman and dominating what is going on how is this ok,ABU
all you people dancing with joy that the wage-gap does not exist and feminists are wrong should re-think this whole situation women don't talk about this because they want the same pay for the same job cause that has been already dealth with and i mean sane women not idiots featured in buzzfeed videos reading the scripts they're given they just want equal treatment in the workplace that is the problem and the main reason why women are flagging up the disproportion in total earnings of men vs women the inequality exists because of women being expected to engage in the family life more than men that is one of the reasons imo it's the biggest factor) in today's society success is measured unfortunately but it's the truth by how much money you make and how great of a professional career you have it applies to both genders women feel like they will have a tougher time with accomplishing that kind of success than men and it is rightly so most of us men and women want to have children one day but for women having children means that their professional career will take a hit just to make this a bit more real one of my friends asked her boss why her colleague was given a promotion although she's been working for the company for a longer time she left out the fact that he's not as good at his job and the fact that he is a man she didn't expect that would be the reason and the answer was well you have two children at a young age so we thought giving you more responsibility right now could be damaging to your private life fun fact the guy also has two children at a very similar age of course my friend left that company thank god obviously that inequality is not men's or women's fault it's how our society is built but we should look at possibilities of dealing with that problem as increasingly women are just giving up having children completely the ageing society is already a huge issue that is progressing something needs to be done and as of now there are many people again both male and female that are not even acknowledging that the problem exists wake up people i tried to stress that no one who is a sane human being is blaming men for this it's not all of the men of this planet that should get together to fix this it's a problem of the society as a whole and we should try to deal with it that's all.,NOT
"i'm confused,is she female or male i don't understand",NOT
transgender female to man gay drag queen.. fucking genius,NOT
if she say so than she is we identify our self not other people.,NOT
good news in a world filled with bad news,NOT
i don't feel that the problem is is dramatic,NOT
okay listen i'm attracted to super girly guys literally crossdressing is such a turn on for me as a woman does that make me a dude nah and you know why cause i wear jewelry and dresses.. that's it nah no duh it's because i'm comfortable being a woman and don't have dysphoria it's that simple and my boyfriend wanting to dress all girly doesn't make him a female because he's comfortable with his biological gender and doesn't have dysphoria :1 i have never heard it explained better.,NOT
trisha doesnt like labels also trisha do i think i'm trans yes a thousand percent do i identify with my natural born gender yes a thousand percent says right after saying shes both,NOT
u can get starbucks stuff with soy or coconut milk instead of reg milk,NOT
we have a shop called holand and barents and you can get vegan butter and manny things that are vegan and if you want protein i recommend you getting wheat grass and there are manny things that you can get and by being vegan you will feel more energetic and fit and there are a lot of vegan thins that you can get from holand and barrats,NOT
i'm a tomboy who works in a male-dominated industry and i identify as a female there's no way that overstuffed pink powder puff identifies as a male in anyway and i challenged it to come and do my job for a week,ABU
stop calling them transgender girls call it like it is boys dressing like girls unfairly competing in a sport they don't belong in . fucking sad really fucking sad .. they're parents are mentally fucking sick and retarded .,ABU
what that feeling is called is wanting views money and controversy this so awful to people who are really deeply struggling with actually transitioning.,NOT
it isn't just the hours women retire earlier which is the time in your career you typically make the most money men typically are more willing to take dangerous jobs over safe ones which is why we see more men as ice road truckers and more women as nannies men typically are willing to take more risks move accross country for a better job pish harder to negotiate their salaries etc there is so much that goes into this looking at this statistic is just plain misleading.,NOT
big shout out to all the liberal feminists out there you want to be equal to men well here you go.,NOT
yes this video is totally accurate and i agree with the whole idea but people saying that her first statement already destroys the myth does not make a lot of sense companies have a general idea that women aren't as valuable so they arent hired as much,NOT
exactly i should show this to my friend.,NOT
these arguments sound pretty familiar but pretty good video nonetheless!,NOT
and you're still a dude,NOT
🌱you're inspiring so many others to make the same change ,NOT
finally feminists are actually addressing this issue.,NOT
gigi we have to believe her blaire i'm gonna kill myself ,NOT
bravo!! a brilliant documentary film...i just wish i could get my family to sit down and watch this thank you pbn ✌👍👏🌿🌱,NOT
omffff im so proud of you omff i luv you yayy pleasse stay on this its amazing but if you don't that is completely fine you're amazing and just taking this step is amazing so your amazing,NOT
anyone else see ice cream taster as one of those high quality jobs that can lower the wage gap?,NOT
women also leave to have children which makes them riskier employees when in positions of power since you know eventually you will have to find a replacement to fill the position and also sets them back for several months per child or longer if they elect to stay home with it for longer.,NOT
can we just retire trisha to the farm now it's becoming inhumane to let her keep going on as she is.,NOT
"i wish instead she had said this isn't sexism it's capitalism""",NOT
you are literally garbage you are so disgusting for this you are cloutsexual b eing relevant turns you on and you are a fucking fiend!! they and them is confusing that sounds plural. fuck off you fucking actual troll you deserve every negative comment you get.,ABU
good for you girl always remember that veganism isn't a quick fix and that if you stick to it long term you'll have that amazing body and health forever  sending you my support ),NOT
bone structure and joints have benefit of  years of male they are physical males period the irony is that it is mostly women to blame for this absurdity women need to stand up and fix this problem this issue is making a mockery of hard fought for female achievement.,NOT
trisha is an odd looking human being.,NOT
stop as a trans guy this is not cool at all someone please stop her rn,NOT
chick fil a is the greatest restaurant ever,NOT
if this is true just be gender fluid and pan,NOT
here before the tea channels talk about it,NOT
february will be my second vegan anniversary best thing ever going vegan.,NOT
this is so fucking toxic and harmful for actual trans individuals stop claiming to be a part of communities because you're bored that week jfc,NOT
damn this video is just as sexy as anything you'd find on pornhub!,NOT
the top  richest people in america are men these men would highly inflate the wage gap,NOT
since its summer a better alternative for ice cream is frozen bananas i like to slice them up and put them in the freezer and wala!! its soooo yummy  also for the dairy replacement you can try coconut milk cashew milk or almond milk! up to you and the best of luck!,NOT
yeah she's eating meat again btw,NOT
except it really doesn't exist because if a man and a woman both work the exact same job have the same quality of work and the same hours they will get paid the same wage gap would only be a real problem if women were getting paid less for the exact same work that's just discrimination the wage gap only exists because of how they measure wage difference.,NOT
pinterest is amazing for recipes  been vegan for years and it's the best thing i've ever done bite size vegan is an amazing channel to look at!,NOT
mental disorders being supported as fairness smh,ABU
things not addressed that would be helpful for further research are there simply fewer women in the highest paying fields or do these fields pay more because they are male dominated in cases of change where more men go into traditionally-female fields such as teaching and nursing does this drive up wages across the board or just for male employees do both genders really have the same access to all professional fields or do recruiting hiring and training processes seem to favor one gender over another in certain fields ie is it a matter of simple choice or are our choices curated before they get to us how have increasing trends in women working in higher skilled educated fields impacted wages overall ie is there any evidence that wages go down in a field when more women enter it what differences in socialization based on gender impact things like negotiating wage applying for jobs which you don't necessarily have all the qualifications for etc.,NOT
because of the angry energy in the video i thought blaire was reacting out of feeling attacked by this so i did not expect her to make such good arguments well done girl!,NOT
"""to agree with a man that he is a woman is to agree with the schizophrenic that the voices in their heads are real"" and in that case you are encouraging and supporting insanity.. and that is wrong and disturbing in itself.",ABU
well done trisha if i was you i'd look up some accidentally vegan junk foods that you like now a lot of pringles flavours dark chocolate etc do some research and i really recommend getting pinterest there's so many great vegan recipes on there also hotforfood is an amazing youtube channel with tones of amazing recipes!well done on trying this lifestyle so wonderful cause you've such a huge influence ignore all the negative vegans and embrace us positive ones  also i wouldn't try to be super super healthy straight away maybe just do the vegan version of your current diet  and i wouldn't expect instant results this diet is slow and steady not a fad one you'll get there in the end and stay there ️❤ love your videos always make me smile ️🙌🏼,NOT
it's more like trasha paytis,ABU
u srs i can't make nearly as much money as an escort as a woman can,NOT
or we could just leave the wage gap as is and let women be dependents.,ABU
you should never eat a whole bundle of bananas just for breakfast...30g carbs in each.,NOT
your argument is based on raising children and that those children are raised by a women not sure we as a society should be okay with that conclusion.,NOT
if it was a man in this video there would be at least 0x more dislikes and sexist comments spammed in the comment section,NOT
the world is sick.,NOT
it's way unfair fuck you talking about???,ABU
these girls didn't even know that these two were transgender which makes this completely unfair for the girls and their families they should have been given a heads up at least so they could express their feelings on the matter girls can be as strong and as fast as boys if they put their hearts and minds to it being from texas its just something girls are taught from an early age at least my generation and the ones before mine were) girls play football with the boys here so different genders playing sports together is not a huge deal here its just the ignorance of not informing the other players and their families.,NOT
